ZrnPbDate,ZrnPb1sigerr
99.3370178698818,1.0192448492694
101.535508523291,1.09575199012604
96.7813949864365,1.31677432581012
111.0610816642,1.20239921335745
109.843392360286,0.725293492300428
104.001950664372,0.869527488732546
100.686151907812,0.893756559495975
102.744703578306,1.24067818891756
89.573288964204,0.829964966044656
106.607554653931,0.820013358324116
96.7597433090365,1.54063212940386
107.736130131619,1.37306601831077
95.3495277939288,1.16914339462508
102.689382373188,1.02789674485259
118.822823849559,1.20061401700266
86.2774412246999,1.34806260492101
99.1834998869611,1.1294560285243
104.96543521213,0.998896413493845
99.5250597998777,1.39287956492824
107.745468129384,1.34896727848587
101.487158878013,1.22351488690763
97.3438735547438,1.37502406302358
95.2728124371572,1.38200801407648
93.1333425579458,1.0938315589034
105.257741780774,0.76867790806369
97.2491640436861,1.03780541727133
100.412148951279,0.806180878825121
99.8602847870692,0.96279727820291
102.132749870663,1.02846569071714
112.673133540554,0.788701723895195
109.83491466138,0.927195361442699
98.1353447968576,0.704475964070923
107.907112805246,1.30798413928056
106.305563891996,1.47780274334966
102.241757909622,1.07687544111144
109.544003773536,0.861774081676921
83.6007962817112,0.882147731790018
96.5423745943062,1.05071316239776
101.066624243943,1.21030943342694
105.781110847718,1.20547676630192
105.949656864734,0.851509741843062
92.5809644281975,0.636455486914208
105.964078309305,0.960349228827847
99.6473181430384,0.944863043796648
100.442230210942,0.733378933196175
101.848227940997,0.900245555449878
111.873682914865,1.22844597297535
86.1059435216146,1.2414046092183
147.419759264049,1.43085686161688
154.264344951978,2.05134701092886
142.767391988661,1.48582912333546
148.707916902203,1.45407463940152
139.317625577723,1.88590786808927
153.515871413169,1.55375472193089
155.856099764795,1.3550523597285
145.241628427424,1.74098761872916
157.28719175665,1.61026746078432
141.142360140708,2.20546880215077
168.305777937824,1.64444132569115
150.175136550437,2.16827643378198
148.22366130991,2.3409685184366
154.581971610145,1.75341479975406
154.886346676077,2.07207282522203
131.586623555761,1.63401539145135
156.938439418175,2.23206108939577
140.866341406664,1.63490894523464
155.512553346697,1.85135097615471
159.267000748572,1.79488831427431
158.578834603144,1.64942047993718
152.082407792983,1.95246759070517
150.394187585788,1.99061381222145
127.804803737119,1.58593560090615
162.968757820362,2.05682897246525
142.496840781846,1.88003672113587
149.927829070023,2.06904490130804
137.436100626054,1.91021602302751
130.460114656596,2.22148891606209
156.102145773315,2.07960148632735
137.804761314165,1.68560574264447
158.201376025259,1.50504313075614
146.62176107542,2.05139162889259
128.751671298059,2.08186634984888
140.853499357384,1.62567786978285
162.386713052196,1.69256475927729
242.049513851125,2.54469415413858
220.034171440027,2.51521567565455
216.379885278296,2.23458142485938
218.791846371448,2.17582089805918
201.302931291992,2.67800378239644
210.152723912064,2.69287124821624
218.99122092683,2.64038268222378
229.347770339551,2.73913732536346
215.095660341693,2.75388777843862
236.173032545181,2.21695918311423
244.751998856959,2.65671638003133
206.307415351761,2.82726569883483
233.486706970507,2.71295098736694
218.015160269638,2.88320297940306
244.729608408685,2.5625403828679
198.048639053087,2.85520368565719
233.087713935475,2.84230730803439
222.055560329673,2.70899167011267
209.970964354387,3.25645924279306
184.932522173475,2.38659614116032
224.555863846186,2.53388605812607
237.16297579868,2.88020878868576
199.533355389536,2.9017834784506
223.134143741376,2.51730749646005
212.909329003209,2.5326462778502
231.370362517859,2.39782852019157
201.796837679147,2.56912732454138
230.019020839054,2.97413075576325
215.658016023684,2.7094346284879
211.213310010727,2.56334014295357
184.627929851779,2.59310558671905
190.438900647338,2.28618812691538
220.923728067698,2.81896994036523
213.637374862394,3.27535694126711
242.881129109607,3.02311668368707
201.111809125924,2.31301128513582
