ZrnGrain,ZrnHeDate,ZrnHe1sigerr,ZrnPbDate,ZrnPb1sigerr
Zrn001,48.2050740953681,1.35505262571029,78.852018128593,1.52074894471104
Zrn002,47.1522002514593,2.33621000799307,78.2647397435268,1.96536922929457
Zrn003,25.8998586436329,0.654386909518073,71.1595849769264,1.89218150282556
Zrn004,46.4408655481918,1.59379676045245,80.5735532547644,2.21256221472745
Zrn005,58.8390038128241,1.60712494519205,87.1530230267884,2.59887419679402
Zrn006,23.3050303301277,0.976073374478758,72.4930418280008,1.39737693624045
Zrn007,65.1120416526813,1.95107937648933,83.9872624191024,1.23430099826651
Zrn008,37.8073314667265,0.824368436258983,67.5965264576446,1.38276503330623
Zrn009,56.7075343292398,2.011342618435,73.178397960239,1.29430338639462
Zrn010,29.1502494216105,0.25,70.0468936484531,1.4502058683504
Zrn011,37.2715681567896,1.0166770260214,84.4042474837599,1.96649863890515
Zrn012,54.3154224272833,0.836553632548847,79.1167289615504,1.88059888429332
Zrn013,24.8726991507018,0.415170411152915,69.914657838671,1.20313081692163
Zrn014,48.2285397437746,1.45036934493732,73.456177809941,1.16006625922319
Zrn015,32.2441690420172,1.56260909232436,79.1211246995542,1.45689076609629
Zrn016,21.9250209367497,0.841948996288739,63.3136875626371,1.06350373619564
Zrn017,35.5651132534709,1.26201910224129,78.7368504429213,2.37980660672626
Zrn018,66.6826354344293,2.21673055035479,82.3128648804452,1.2161134214793
Zrn019,26.3781811313603,1.4217311795038,75.0765436289512,1.06631709319675
Zrn020,53.9015114128051,1.65877522374011,94.3349961352665,1.14194230900455
Zrn021,47.8385590945668,1.19465671207873,73.5048474330815,1.66463832859559
Zrn022,35.7610451852388,1.51055921870162,79.7898584552985,1.63497513588644
Zrn023,54.1189835939027,1.27751307580732,78.9722255384252,1.365723331682
Zrn024,31.4445804982229,0.724967803173661,76.9909648830374,0.625643815882322
Zrn025,40.3832513842353,1.42582095711321,59.3235650486531,1.03194668684378
Zrn026,49.7981861679598,1.92534902887024,89.4271953790877,1.64497983654422
Zrn027,39.4897750003416,1.37012574123604,73.4142216829134,1.87525865236118
Zrn028,53.1985900184678,1.97669978781768,71.5772964753082,1.59973280334756
Zrn029,40.5010501930469,2.13437930190895,63.9673341821063,0.969970312852997
Zrn030,60.0946157101578,1.124442341049,75.5287569798639,1.03632975657183
Zrn031,43.7533905788362,1.32238473473137,75.1602693700939,2.30633177616864
Zrn032,55.3083601019424,1.79373008186725,80.8526442285424,1.58155803281472
Zrn033,43.8308125823046,1.37928580866171,79.7733245327262,1.77013048265786
Zrn034,42.8633219911624,1.28429368721441,68.266645260964,0.5
Zrn035,58.0687365721951,2.78812189543001,83.5659054749396,1.65606773849404
Zrn036,29.2637188799365,1.26358226448161,70.2754808355426,0.5
Zrn037,63.3999794430505,2.41992068539389,80.0849787022928,1.61041071198188
Zrn038,38.3952304871198,1.1183078135078,84.9965553188393,2.09628975263525
Zrn039,30.5591384661478,1.70218169840339,75.3883740698391,1.41970976601357
Zrn040,41.809172862901,2.76349204338467,80.1823367758252,1.13376071951549
Zrn041,31.8404081887847,1.74476369147632,67.6031631425432,0.5
Zrn042,27.9004552218355,0.25,74.1310426567233,1.32642845771356
Zrn043,60.5175496822672,1.57336674955321,82.0041059657722,1.17739327905866
Zrn044,56.6406410962645,1.74053468000377,74.4045617729435,0.907477190817206
Zrn045,49.7214162731019,1.98891680130713,73.1042722199357,1.68822528062349
Zrn046,32.0361522206607,1.32855516511521,74.8463919751674,1.43408821341144
Zrn047,68.3451757270008,1.68040302024643,84.5586350624277,1.51320151658028
Zrn048,36.471171731449,1.02606880746071,71.8694109593712,2.34143101033707
Zrn049,20.8978465493361,0.650980745887055,70.738159616032,0.910414061235383
Zrn050,32.0691011245899,1.02585991532946,77.0184644089038,2.14246981699115
Zrn051,44.5871565525632,0.912545048250297,77.8377556690888,1.27866632314998
Zrn052,48.3676140385151,1.56118740752675,65.5950458635476,1.87166837960447
Zrn053,26.5283948015626,1.55933864265157,70.6264678050624,1.78869834278359
Zrn054,28.1656985522655,0.396216547518565,64.1299463384678,1.8110993359222
Zrn055,52.3147265432875,1.3138011676625,71.3373814403723,1.77787311321712
Zrn056,56.1318642331632,1.67042342448752,74.4168692019806,1.12189954411717
Zrn057,33.3781078709224,1.78122707173311,80.2150465512032,2.01556695397191
Zrn058,39.1677442562187,1.67547754113997,77.5897534590514,1.49792368824092
Zrn059,33.4040928325562,1.49199531740047,77.4291308086427,1.20193122124451
Zrn060,25.6960455366435,0.55979406419992,71.4603070465228,1.09507574804539
Zrn061,48.9108995376564,1.87271213013822,83.9229318593477,1.80880518319729
Zrn062,41.1021403824642,0.683134419572935,74.2127626938906,0.964932005993397
Zrn063,51.3221114828949,1.91383306376807,81.3870708441295,1.71351188069372
Zrn064,49.6915107474824,2.07145629023359,75.7846413201716,1.55474643536524
Zrn065,35.7870212920195,1.3539716559794,65.9978799220744,1.60702991357634
Zrn066,34.5687625456131,1.55984902220829,76.6545504961686,2.29118008936171
Zrn067,36.3761496470708,1.67444454285296,72.4434697326004,1.3718251197475
Zrn068,29.2429498852674,0.261872609296416,75.481265033687,1.06777816035429
Zrn069,64.9468088746032,2.91303096354928,71.380609018395,0.961556647755258
Zrn070,74.7089693452431,1.64045063458342,82.7798651324307,1.36438986033571
Zrn071,55.3945208624934,2.05597148195803,63.7075963934133,0.588981173844929
Zrn072,69.8110385328395,1.65188074524851,77.7280101559027,1.25992643015413
Zrn073,64.151980472003,1.31617892858776,73.1783182028582,1.21691484027764
Zrn074,72.7969416569301,2.42339151466167,77.1712763406781,2.59164030776626
Zrn075,73.389237462758,2.27186487457676,80.5128752382159,1.70361057885005
Zrn076,72.1149302005747,2.5140379375645,75.1571782286582,1.36146086782506
Zrn077,66.1168846407768,2.41967327725886,71.9619979172249,1.57508884216992
