ApGrain,ApHeDate,ApHe1sigerr,ApPbDate,ApPb1sigerr
Ap001,29.7374983263881,1.19674363708062,69.6081726807549,0.81304150271002
Ap002,16.4573932622189,0.431775831547034,75.9688140708144,1.56837871256283
Ap003,42.1537737801022,1.033336886497,67.6113638823716,2.01033513282728
Ap004,23.4548132486194,0.828973046470964,71.2605954105232,1.56510715443398
Ap005,36.0403213363352,0.793196070845956,72.2130720605069,1.10352138390002
Ap006,35.8129028285372,0.698034276367561,72.9408874255618,1.36844793131062
Ap007,29.4253586730083,0.788120341504467,78.1292692993353,2.71153473988258
Ap008,25.129944361803,1.32968486140001,72.8273904147778,2.16177173775645
Ap009,14.2970213739108,0.675564979402229,73.9472611219984,1.4435916110057
Ap010,44.7694659645765,2.174854701789,69.9052375427415,1.29538469501315
Ap011,48.6435794998082,1.83032200274323,72.8079654751748,1.16774443871914
Ap012,24.7987635578219,0.482737473133878,73.7723162429716,2.2045682372782
Ap013,23.1811176751366,0.942052841432516,66.316594355393,1.83261828617518
Ap014,45.196040902698,1.73800295597683,76.1624675650902,1.57329915989771
Ap015,55.4551835974025,1.3069424983916,78.631958356962,1.62413101960907
Ap016,54.5190227505339,2.21107263303343,77.9453527343911,1.29575387781521
Ap017,18.5568026290459,0.948496932308468,74.3244376156106,3.03316220813315
Ap018,45.0017416710973,1.99640187359854,72.676434659847,1.38454512177743
Ap019,54.372893663624,1.70834358626089,87.3077561482449,2.46761181905749
Ap020,46.4598797921281,1.13344906153878,75.5261358812076,2.27255676901203
Ap021,40.1532262402906,1.88323813964561,74.3530784735681,1.6408807005283
Ap022,39.6985990578661,1.54665168326149,62.4755527677099,1.46307699237239
Ap023,32.7467064029851,0.640465262332845,73.509098039316,1.41711122100162
Ap024,51.0133197286123,3.05231070362589,73.7178222723009,1.97156423957602
Ap025,21.0636536822639,0.25,73.0779139951584,2.00843205356184
Ap026,46.6988546174628,2.10007058903946,76.0473378938802,2.31765976577655
Ap027,34.0049997532379,2.04757758405569,75.6054763374183,1.93563749555612
Ap028,21.5503961078903,0.617776444874506,76.7535596103487,0.776656327749798
Ap029,34.1289228032182,1.11910751403674,80.1640175651059,2.5812742002481
Ap030,41.2899233285376,0.851323137610688,82.608234790591,2.3144994001749
Ap031,47.140597042344,1.66418636899301,80.113947166959,1.69315211460231
Ap032,50.2960924801998,1.63140002634769,83.6161690025278,2.47626634770237
Ap033,15.3663310384986,0.980304025685077,62.1458092464262,1.70800071510083
Ap034,10.046304630295,0.25,69.8118790791417,1.96049515697655
Ap035,13.791237982567,0.568458904970896,60.2648055765422,1.89764268956287
Ap036,33.8823233425549,1.88094546678825,76.1936600373559,2.44936249196061
Ap037,39.4207215329547,1.69698479654618,88.6467419425246,2.35856220040623
Ap038,30.7818117458036,1.04817077471557,69.3900362371524,1.52375539596065
Ap039,59.4307782602553,2.6030281384981,81.8364719642867,1.91759824391895
Ap040,27.2568915658185,1.15276546257394,69.7487642009349,2.47880759360902
Ap041,24.5229889813809,0.835208560252118,82.8280003615961,1.86442150118669
Ap042,46.2305179331618,1.06097675213606,73.2426356274682,1.6613844192712
Ap043,22.9626112153149,1.44983150557302,70.5628068481415,1.65372088209636
Ap044,46.6652854476076,1.77509522166699,74.7026329939698,1.7859118797186
Ap045,28.9663543661873,0.765694836127085,70.3994617451106,1.86376652640389
Ap046,46.3467606172528,1.64452002052303,70.2138186031215,2.2637255904634
Ap047,30.8424537971044,1.10417992440497,68.8572912474318,1.0326387297899
Ap048,30.5601961964872,1.53474877542176,80.806729352297,1.3123482046923
Ap049,41.8871381692222,1.9902892809441,75.7899991387815,1.43231313777274
Ap050,26.7608978286251,1.86067526411937,73.3573668081139,1.97907795533454
Ap051,25.7688031630159,0.494790260042974,77.586801594605,2.4724850286368
Ap052,21.460305205887,0.786791861000488,78.5474179850651,1.56675383467692
Ap053,37.0252629211297,1.45487190925791,66.4109461953479,2.04732909916905
Ap054,36.7207391468923,0.442551640021776,72.6933757792646,2.69426047304574
Ap055,41.7513862407522,1.26456172621366,67.8480267739689,2.08370667744127
Ap056,12.1459048841274,0.974707457055801,71.8452449704624,2.47381050651462
Ap057,23.0317603423956,0.566089672482104,80.1117990593674,1.56078461798095
Ap058,25.1605840774529,1.06835645560721,66.7588692886753,1.93494075859845
Ap059,21.6117050923277,0.513599593216332,75.2930368673845,1.7581086193288
Ap060,37.1294750731638,0.382749004167199,77.9677941640454,2.6419860835742
Ap061,19.9371898877686,0.337741172063996,64.8806174078789,1.99642167033161
Ap062,52.2188982805442,2.56232503327759,75.7838755651849,2.16055706401422
Ap063,17.2243930450258,0.88397848268808,67.4352098648982,1.77974985013019
Ap064,57.7118414072578,2.56085095465247,82.8203807526672,1.67533889456722
Ap065,21.8140538237673,0.856521823679961,74.8567590338685,1.96305255324456
Ap066,31.7979813128811,0.829785780460852,83.0791048196965,2.62606445278076
Ap067,27.4461807926335,1.18450881243709,75.7959687023526,2.59940525965609
Ap068,44.8796919295706,1.72514126194961,66.3261071505611,0.753564088997456
Ap069,44.1425239637127,2.15582628461121,76.2676582015258,1.64437049744766
